transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
569,36.21,5,Electronics,0,0,82,4,35,0
570,55.02,15,Food,0,0,47,3,52,0
571,282.77,13,Food,0,0,73,3,21,0
572,106.06,9,Electronics,0,0,89,1,57,0
573,194.67,13,Electronics,0,0,62,2,18,0
574,67.19,15,Food,0,0,88,0,44,0
575,84.16,20,Travel,0,0,70,4,69,0
576,820.39,14,Grocery,0,0,31,2,50,0
577,32.11,8,Travel,1,1,53,0,18,1
578,49.88,17,Electronics,0,0,81,0,55,0
579,123.81,23,Grocery,0,0,93,2,25,0
580,326.2,4,Clothing,0,0,72,4,44,0
581,47.94,19,Grocery,0,0,55,4,35,0
582,94.07,5,Travel,0,0,68,1,48,0
583,8.52,9,Grocery,0,0,64,1,28,1
584,167.4,6,Clothing,0,1,51,0,29,0
585,115.05,11,Clothing,0,0,90,4,63,0
586,107.87,7,Travel,0,0,67,1,47,0
587,78.94,6,Food,0,0,69,2,50,0
588,154.9,11,Travel,0,1,59,4,50,0
589,171.68,9,Electronics,0,0,84,1,45,0
590,185.72,7,Electronics,0,1,44,1,53,0
591,12.79,5,Grocery,0,0,99,2,18,0
592,174.81,21,Food,0,0,63,2,63,0
593,536.98,3,Electronics,0,0,67,0,58,0
594,136.53,10,Food,0,0,44,2,32,0
595,220.25,19,Grocery,0,0,96,2,31,0
596,142.65,17,Food,0,0,72,1,36,0
597,338.25,13,Food,0,0,78,3,46,0
598,465.21,7,Travel,0,0,51,0,19,0
599,35.7,11,Electronics,0,1,89,1,31,0
600,100.68,3,Food,0,0,50,2,24,0
601,87.35,9,Electronics,0,0,81,4,69,0
602,91.09,9,Electronics,0,0,55,3,53,0
603,23.52,10,Electronics,0,0,38,4,41,0
604,294.54,6,Travel,0,0,52,2,32,0
605,6.39,0,Grocery,0,0,39,6,29,0
606,131.72,20,Food,0,0,61,3,61,0
607,190.12,18,Electronics,0,1,94,0,32,0
608,40.77,17,Food,1,0,98,2,61,0
609,414.28,14,Clothing,1,1,99,0,18,0
610,319.72,12,Travel,0,0,57,0,56,0
611,111.67,6,Electronics,1,0,60,1,52,0
612,92.85,7,Travel,0,0,67,1,43,0
613,47.33,21,Food,0,0,29,1,50,0
614,229.56,23,Food,0,0,51,4,33,0
615,24.77,10,Clothing,0,0,50,4,58,0
616,199.91,11,Clothing,0,0,44,2,64,0
617,324.02,16,Grocery,0,0,55,5,30,0
618,45.48,12,Electronics,0,0,33,1,60,0
619,352.96,12,Electronics,0,0,64,2,44,0
620,5.94,11,Electronics,0,0,30,1,20,0
621,427.7,5,Grocery,0,0,50,2,58,0
622,22.09,9,Travel,0,0,28,3,33,0
623,181.95,10,Electronics,0,0,85,3,44,0
624,50.46,0,Travel,0,0,99,3,57,0
625,317.57,12,Electronics,1,0,51,1,59,0
626,125.9,23,Grocery,0,0,45,1,23,0
627,25.48,8,Travel,0,0,75,1,43,0
628,148.38,11,Food,0,0,49,3,26,0
629,91.88,5,Electronics,0,0,38,2,31,0
630,189.9,4,Travel,0,0,27,3,56,0
631,374.55,9,Electronics,0,0,37,3,67,0
632,92.33,16,Travel,0,0,85,2,26,0
633,60.02,10,Food,0,0,86,2,23,0
634,2.56,9,Electronics,0,1,52,2,30,0
635,149.96,15,Travel,0,0,71,1,34,0
636,90.23,13,Electronics,0,0,88,3,31,0
637,82.31,13,Electronics,0,0,36,4,63,0
638,35.42,19,Food,0,0,66,2,59,0
639,98.57,19,Food,0,0,26,2,69,0
640,729.93,22,Electronics,1,0,57,2,41,0
641,61.97,3,Travel,1,0,77,0,54,0
642,160.52,17,Travel,0,0,90,1,26,0
643,262.69,23,Grocery,0,0,75,0,35,0
644,242.47,0,Travel,0,0,25,4,34,0
645,69.9,11,Grocery,0,0,40,1,48,0
646,165.48,7,Grocery,0,0,57,3,45,0
647,359.43,11,Grocery,0,0,67,0,18,0
648,2.73,19,Electronics,0,0,65,2,53,0
649,100.33,2,Electronics,0,0,48,1,51,0
650,44.53,13,Food,1,0,82,0,58,0
651,86.27,7,Travel,0,0,63,2,39,0
652,94.3,19,Food,1,0,39,2,48,0
653,240.74,14,Clothing,1,0,50,2,50,0
654,17.27,10,Electronics,0,0,99,3,69,0
655,126.0,6,Travel,0,0,88,1,18,0
656,145.62,23,Grocery,0,0,80,1,60,0
657,119.49,13,Clothing,0,0,68,3,53,0
658,230.79,1,Grocery,0,0,42,3,49,0
659,84.89,6,Travel,0,0,60,0,42,0
660,508.43,14,Electronics,0,0,49,4,48,0
661,115.26,6,Electronics,0,0,59,5,46,0
662,148.47,7,Electronics,0,1,43,1,47,0
663,306.13,18,Clothing,0,0,73,0,31,0
664,56.44,17,Travel,0,0,46,2,36,0
665,13.71,7,Grocery,0,0,48,0,45,0
666,215.7,19,Grocery,0,0,71,5,22,0
667,115.67,6,Electronics,0,0,99,0,50,0
668,397.69,23,Travel,0,0,41,3,41,0
669,711.12,15,Clothing,0,0,48,2,30,0
670,89.3,13,Clothing,0,0,63,3,40,0
671,94.13,9,Clothing,0,0,52,1,53,0
672,91.91,7,Grocery,1,1,25,2,43,0
673,68.8,0,Grocery,0,0,94,2,50,0
674,266.82,9,Electronics,0,0,41,1,45,0
675,249.48,11,Grocery,0,0,68,1,52,0
676,114.2,0,Clothing,1,0,77,1,58,0
677,8.01,17,Food,0,0,40,1,21,0
678,64.95,10,Clothing,1,0,67,4,31,0
679,60.62,20,Electronics,0,0,75,3,45,0
680,292.18,6,Travel,0,0,25,3,40,0
681,16.07,20,Grocery,0,0,58,3,33,0
682,287.23,8,Food,0,1,70,1,18,0
683,193.95,11,Food,0,0,81,5,63,0
684,231.16,13,Travel,0,0,27,2,29,0
685,99.24,11,Food,0,0,64,2,57,0
686,199.63,13,Clothing,0,0,80,4,27,0
687,164.66,0,Food,0,0,68,3,56,0
688,256.9,10,Electronics,0,1,77,2,19,0
689,103.79,11,Clothing,1,0,76,1,35,0
690,112.25,0,Food,0,1,44,3,24,0
691,180.88,16,Electronics,0,0,80,1,69,0
692,20.05,5,Clothing,1,0,77,3,35,0
693,100.49,18,Food,0,0,52,1,34,0
694,626.59,12,Grocery,1,0,60,1,25,0
695,6.71,7,Travel,0,0,78,1,52,0
696,66.59,18,Clothing,0,0,87,1,49,0
697,66.11,23,Food,0,0,58,3,59,0
698,175.97,11,Food,0,0,69,0,53,0
699,19.61,21,Electronics,1,0,89,2,38,0
700,173.63,10,Travel,0,0,51,1,18,0
701,17.51,18,Clothing,0,1,93,5,31,0
702,17.49,9,Electronics,0,0,44,4,47,0
703,228.39,23,Food,0,0,58,0,66,0
704,68.69,19,Clothing,0,0,77,3,69,0
705,664.64,14,Food,0,0,85,3,27,0
706,6.67,0,Travel,0,0,66,1,42,0
707,103.27,14,Grocery,0,0,25,0,45,0
708,21.05,3,Clothing,0,0,58,2,47,0
709,75.9,14,Travel,0,0,57,5,46,0
710,1110.28,20,Food,0,0,59,1,30,0
711,385.17,16,Food,0,0,86,2,41,0
712,8.68,17,Travel,0,0,39,2,36,0
713,145.24,9,Clothing,0,0,60,1,45,0
714,182.98,1,Travel,0,0,58,2,63,0
715,41.23,6,Grocery,0,0,57,1,43,0
716,27.49,9,Travel,0,1,43,1,31,0
717,411.57,11,Grocery,0,0,66,1,66,0
718,608.02,20,Food,1,0,54,0,44,0
719,844.22,16,Travel,0,0,48,3,42,0
720,273.43,23,Food,0,0,52,1,46,0
721,190.96,4,Grocery,0,0,50,0,48,0
722,74.38,19,Electronics,0,0,42,0,69,0
723,32.96,17,Grocery,0,0,46,2,69,0
724,14.43,10,Grocery,0,0,32,2,51,0
725,207.22,5,Travel,0,0,97,6,52,0
726,269.28,7,Travel,0,0,66,1,39,0
727,307.06,7,Travel,1,0,60,1,27,0
728,429.68,23,Electronics,0,0,82,2,64,0
729,371.64,17,Travel,1,0,67,0,18,0
730,1448.18,17,Grocery,0,1,74,1,42,0
731,49.06,12,Travel,0,0,65,1,60,0
732,252.65,10,Travel,0,0,97,0,51,0
733,154.82,14,Food,0,0,99,1,59,0
734,53.09,12,Clothing,0,0,99,2,35,0
735,703.45,11,Travel,0,0,25,1,40,0
736,400.07,14,Food,0,0,50,2,53,0
737,24.12,4,Electronics,0,0,51,4,43,0
738,4.65,13,Travel,0,1,88,2,33,0
739,204.4,10,Food,0,0,54,0,58,0
740,162.47,6,Travel,1,0,55,2,49,0
741,481.46,16,Travel,1,1,52,2,27,0
742,46.74,23,Clothing,0,0,55,1,26,0
743,15.46,20,Grocery,0,0,61,2,44,0
744,52.61,9,Food,0,0,73,4,35,0
745,3.35,16,Grocery,0,0,60,1,40,0
746,6.41,17,Electronics,0,0,59,4,28,0
747,431.91,12,Travel,1,0,52,1,55,0
748,76.07,11,Clothing,0,0,66,5,60,0
749,92.75,14,Grocery,0,0,25,2,26,0
750,3.25,23,Grocery,0,0,27,0,25,0
751,55.3,13,Food,0,0,42,1,62,0
752,286.38,2,Travel,0,0,74,2,58,0
753,167.58,4,Travel,0,0,28,3,32,0
754,245.73,10,Grocery,0,0,81,0,50,0
755,103.93,3,Grocery,0,0,64,2,43,0
756,64.99,10,Electronics,0,0,40,5,32,0
757,115.6,23,Electronics,0,0,72,5,53,0
758,68.41,8,Food,0,0,43,5,41,0
759,320.18,4,Electronics,0,0,62,1,47,0
760,61.95,10,Electronics,0,0,51,1,59,0
761,189.03,10,Grocery,0,0,81,2,26,0
762,25.83,4,Food,0,1,78,1,68,0
763,203.58,3,Clothing,0,0,82,3,43,0
764,428.73,21,Grocery,0,0,87,0,53,0
765,31.83,2,Food,0,1,48,2,51,1
766,72.78,1,Electronics,0,1,44,1,59,1
767,164.46,15,Clothing,0,0,76,1,24,0
768,143.88,8,Electronics,0,0,68,3,51,0
769,569.34,3,Travel,0,0,25,1,21,0
770,173.09,8,Travel,0,0,62,1,48,0
771,52.69,3,Clothing,0,0,25,1,44,0
772,60.64,7,Clothing,0,0,36,3,28,0
773,214.22,23,Travel,0,0,77,1,47,0
774,233.13,13,Travel,0,0,38,2,30,0
775,63.41,7,Food,0,0,71,2,30,0
776,74.28,16,Travel,0,1,58,1,47,0
777,827.0,5,Clothing,1,0,58,2,32,0
778,18.85,8,Electronics,0,0,55,2,68,0
779,90.93,0,Food,0,1,72,3,39,0
780,11.31,20,Travel,0,0,55,3,40,0
781,301.71,10,Grocery,1,0,53,6,52,0
782,16.99,6,Clothing,0,0,69,2,32,0
783,196.52,16,Grocery,0,1,60,2,41,0
784,10.19,4,Clothing,0,0,39,3,45,0
785,195.91,4,Food,0,0,60,1,69,0
786,324.67,9,Electronics,1,0,36,2,45,0
787,89.22,3,Grocery,0,0,62,0,60,0
788,129.47,7,Food,0,0,86,1,61,0
789,90.01,10,Electronics,0,0,43,0,18,0
790,62.66,10,Electronics,0,0,79,2,20,0
791,285.07,2,Grocery,0,0,74,2,48,0
792,55.66,10,Clothing,1,0,31,1,36,0
793,225.04,15,Food,0,0,64,5,47,0
794,40.49,16,Clothing,0,1,85,0,31,0
795,50.41,8,Clothing,0,0,50,0,69,0
796,71.91,10,Grocery,0,0,49,2,48,0
797,155.96,10,Travel,0,0,45,3,57,0
798,106.23,2,Food,0,0,67,0,57,0
799,239.69,7,Grocery,0,0,29,4,61,0
800,63.16,5,Food,1,1,51,3,65,1
801,42.12,17,Food,0,1,38,0,52,0
802,1.88,17,Electronics,0,0,44,3,31,0
803,262.75,14,Grocery,0,0,25,2,63,0
804,302.27,0,Travel,0,0,28,0,65,0
805,10.75,6,Grocery,0,0,44,2,47,0
806,165.5,14,Food,0,0,55,2,52,0
807,83.31,23,Grocery,0,0,87,3,25,0
808,276.91,11,Travel,0,0,82,1,55,0
809,363.77,12,Electronics,0,0,71,2,64,0
810,333.8,10,Travel,0,0,99,4,50,0
811,263.26,2,Food,0,0,60,0,36,0
812,54.95,14,Travel,0,0,78,1,23,0
813,292.93,1,Clothing,0,0,53,3,36,0
814,133.68,11,Grocery,0,0,75,1,24,0
815,9.5,12,Grocery,0,0,49,2,69,0
816,107.04,12,Clothing,1,1,25,1,47,0
817,499.7,2,Travel,0,0,56,3,54,0
818,383.62,6,Food,0,0,88,1,18,0
819,18.91,16,Food,0,0,26,3,39,0
820,238.99,12,Travel,0,0,41,3,26,0
821,287.34,6,Food,0,0,66,2,60,0
822,55.51,4,Clothing,0,0,73,2,52,0
823,111.85,17,Grocery,0,1,81,2,18,0
824,217.63,11,Grocery,0,0,82,2,52,0
825,101.36,3,Travel,0,0,62,3,55,0
826,20.98,10,Grocery,0,0,37,2,31,0
827,214.56,6,Travel,0,0,81,3,39,0
828,425.41,13,Travel,0,0,44,1,43,0
829,185.31,20,Electronics,0,0,42,0,42,0
830,260.6,4,Clothing,1,0,94,4,42,0
831,77.8,12,Grocery,0,0,55,0,53,0
832,35.48,12,Food,0,0,67,2,46,0
833,180.48,0,Food,0,0,80,3,56,0
834,69.63,17,Grocery,0,0,64,0,61,0
835,344.81,23,Travel,0,0,64,3,50,0
836,22.94,12,Electronics,0,0,94,4,47,0
837,99.62,21,Food,0,0,42,2,18,0
838,88.61,3,Electronics,0,0,65,6,43,0
839,487.68,6,Clothing,1,0,69,1,44,0
840,29.14,12,Clothing,1,0,25,1,69,0
841,1.74,5,Grocery,0,0,47,4,50,0
842,47.68,11,Food,0,0,36,0,30,0
843,300.93,18,Clothing,0,0,80,1,61,0
844,41.18,5,Travel,0,1,64,3,56,0
845,48.32,18,Grocery,0,0,58,2,35,0
846,24.4,0,Food,0,0,57,2,34,0
847,220.35,7,Electronics,1,0,84,3,33,0
848,12.57,10,Food,0,0,59,1,18,0
849,70.53,5,Travel,0,0,68,1,66,0
850,58.21,7,Clothing,0,0,45,1,44,0
851,142.02,21,Travel,0,0,79,1,43,0
852,229.84,20,Travel,0,0,83,2,65,0
853,133.45,16,Electronics,0,0,29,3,39,0
854,468.84,18,Clothing,0,0,51,1,28,0
855,530.37,7,Travel,1,0,42,4,61,0
856,78.65,3,Food,0,0,66,4,44,0
857,263.63,6,Food,0,0,64,3,39,0
858,235.38,7,Clothing,0,0,74,2,40,0
859,391.79,7,Electronics,0,0,48,0,38,0
860,104.16,15,Clothing,0,1,60,1,46,0
861,132.55,13,Travel,0,0,53,3,29,0
862,94.23,10,Food,0,0,34,1,36,0
863,333.06,10,Travel,0,0,39,1,69,0
864,45.76,19,Food,0,1,25,1,43,0
865,48.05,2,Clothing,0,0,87,0,44,0
866,81.74,17,Clothing,0,0,37,1,19,0
867,45.9,0,Travel,0,0,54,2,32,0
868,144.34,7,Food,0,1,93,1,50,0
869,25.32,22,Grocery,0,0,51,5,52,0
870,67.67,13,Clothing,0,0,79,3,39,0
871,429.03,8,Travel,0,0,53,2,55,0
872,92.28,18,Clothing,0,0,67,1,51,0
873,241.82,15,Food,0,1,56,3,49,0
874,21.12,15,Grocery,0,0,37,3,37,0
875,49.87,10,Clothing,0,0,99,3,55,0
876,288.74,18,Electronics,0,0,81,1,61,0
877,252.42,7,Food,0,0,57,4,62,0
878,85.56,6,Grocery,0,0,43,3,50,0
879,541.38,23,Clothing,0,0,44,2,44,0
880,423.44,8,Food,0,0,55,0,58,0
881,574.75,0,Grocery,0,0,42,2,40,0
882,97.92,19,Food,0,0,61,1,41,0
883,38.57,21,Electronics,0,1,87,0,34,0
884,172.75,10,Electronics,0,0,51,2,45,0
885,202.41,0,Travel,0,0,88,0,32,0
886,23.5,11,Food,0,0,40,1,18,0
887,270.72,23,Grocery,0,0,82,2,59,0
888,3.2,13,Clothing,1,0,84,2,69,0
889,115.58,17,Clothing,0,0,83,3,29,0
890,70.48,17,Electronics,0,0,70,1,51,0
891,236.39,18,Clothing,0,0,60,1,36,0
892,65.76,23,Electronics,1,0,80,0,64,0
893,307.41,19,Grocery,0,0,65,2,18,0
894,158.46,11,Electronics,1,0,64,4,68,0
895,276.91,4,Food,0,0,42,3,21,0
896,796.23,14,Clothing,0,0,43,3,35,0
897,199.32,10,Clothing,0,0,72,3,58,0
898,735.75,16,Clothing,0,0,55,1,51,0
899,5.13,5,Food,0,0,76,0,39,0
900,72.36,9,Electronics,0,0,81,3,36,0
901,20.01,11,Grocery,0,0,34,2,37,0
902,53.34,5,Food,0,1,47,0,42,0
903,320.09,11,Grocery,0,0,46,4,18,0
904,5.76,17,Travel,0,0,92,0,46,0
905,128.75,23,Food,0,0,59,2,61,0
906,146.81,6,Food,0,0,69,1,38,0
907,144.4,17,Electronics,0,1,46,3,18,0
908,113.07,0,Clothing,1,0,63,2,48,0
909,274.13,11,Grocery,0,0,50,2,25,0
910,25.13,12,Clothing,0,0,26,1,46,0
911,65.21,17,Clothing,0,0,50,1,32,0
912,167.69,8,Food,0,0,66,0,42,0
913,205.88,13,Clothing,0,0,99,2,43,0
914,90.78,19,Clothing,0,0,36,0,36,0
915,365.11,3,Clothing,0,0,60,3,53,0
916,94.15,0,Food,0,1,67,1,32,0
917,90.38,19,Electronics,0,0,78,2,31,0
918,6.47,4,Clothing,1,0,54,2,31,0
919,140.45,14,Travel,0,0,50,2,22,0
920,216.24,23,Clothing,0,0,77,2,18,0
921,21.31,17,Clothing,0,0,76,0,37,0
922,63.9,5,Food,0,0,79,1,48,0
923,266.48,1,Grocery,0,0,75,4,33,0
924,79.88,6,Electronics,0,0,30,3,66,0
925,48.49,12,Food,0,0,76,2,42,0
926,195.55,9,Clothing,0,0,65,2,41,0
927,38.41,21,Travel,0,0,25,3,46,0
928,396.25,16,Travel,0,0,74,6,55,0
929,19.57,6,Clothing,1,0,53,0,36,0
930,214.96,17,Electronics,0,0,82,0,54,0
931,121.37,22,Electronics,0,0,57,0,35,0
932,357.62,9,Food,0,0,73,2,64,0
933,23.65,15,Grocery,0,0,71,0,69,0
934,198.63,5,Grocery,0,0,40,2,44,0
935,148.81,10,Clothing,0,0,88,0,29,0
936,114.68,5,Travel,0,0,45,2,45,0
937,118.54,20,Electronics,0,0,43,1,56,0
938,224.43,8,Food,1,0,82,0,63,0
939,486.8,14,Clothing,0,0,65,3,55,0
940,16.78,16,Electronics,1,0,99,2,46,0
941,3.45,23,Food,0,0,39,0,50,0
942,287.26,9,Electronics,0,0,75,3,60,0
943,20.07,6,Food,0,1,71,1,40,0
944,757.38,11,Food,0,0,87,2,45,0
945,169.35,5,Travel,0,0,91,2,51,0
946,184.5,8,Travel,0,0,77,2,48,0
947,38.88,16,Electronics,0,0,72,3,66,0
948,48.19,7,Grocery,0,0,62,4,47,0
949,188.81,15,Grocery,0,0,62,1,30,0
950,421.65,15,Grocery,0,1,80,5,43,0
951,708.21,13,Food,1,0,73,0,69,0
952,38.69,16,Electronics,0,0,73,0,18,0
953,206.44,0,Electronics,0,0,42,4,23,1
954,25.25,9,Clothing,1,0,60,3,54,0
955,10.18,0,Food,1,0,34,0,34,0
956,355.43,12,Grocery,0,0,49,3,54,0
957,61.22,12,Food,0,0,50,2,68,0
958,0.32,9,Clothing,0,0,66,5,35,0
959,44.42,16,Clothing,0,1,84,3,27,0
960,72.97,16,Food,0,0,60,3,46,0
961,825.63,13,Travel,0,0,44,2,68,0
962,129.99,12,Grocery,0,0,26,2,43,0
963,40.16,20,Travel,0,0,53,5,69,0
964,71.48,4,Electronics,0,0,42,2,61,0
965,70.3,9,Electronics,0,0,78,2,20,0
966,3.49,18,Grocery,0,0,76,3,49,0
967,25.46,15,Clothing,1,0,46,3,66,0
968,208.31,10,Electronics,0,1,69,1,27,0
969,22.46,14,Electronics,0,0,64,3,52,0
970,45.99,7,Travel,0,0,41,1,41,0
971,75.73,12,Travel,0,0,69,5,37,0
972,131.57,3,Food,0,1,25,3,60,1
973,248.57,16,Food,0,0,63,1,23,0
974,153.1,20,Grocery,0,0,78,1,57,0
975,204.78,16,Food,0,1,60,2,46,0
976,146.76,21,Food,0,0,91,1,47,0
977,201.76,1,Food,0,1,50,2,38,0
978,0.5,0,Clothing,0,0,34,1,45,0
979,468.51,0,Electronics,0,0,66,3,28,0
980,20.61,19,Electronics,0,0,86,1,50,0
981,91.4,15,Travel,0,0,40,2,44,0
982,258.47,6,Clothing,0,0,57,1,55,0
983,100.17,9,Clothing,0,0,73,1,57,0
984,514.51,14,Electronics,0,0,25,3,60,0
985,110.52,6,Clothing,0,0,99,3,60,0
986,364.5,6,Travel,0,0,67,1,41,0
987,291.94,7,Clothing,0,1,53,4,35,0
988,694.76,6,Travel,0,0,79,3,56,0
989,457.81,12,Electronics,0,0,62,1,38,0
990,400.45,23,Travel,0,0,51,5,60,0
991,230.61,4,Grocery,0,0,77,4,25,0
992,80.18,11,Travel,0,0,69,5,31,0
993,19.67,14,Grocery,1,0,25,0,49,0
994,204.58,15,Electronics,0,0,54,1,69,0
995,674.48,8,Grocery,0,0,51,1,35,0
996,227.37,15,Grocery,1,0,55,1,55,0
997,463.09,14,Travel,0,0,68,1,44,0
998,286.0,8,Clothing,0,0,25,2,44,0
999,31.22,2,Food,0,0,81,1,43,0
1000,50.25,3,Food,0,0,51,2,59,0
1001,73.35,16,Clothing,0,1,77,1,40,0
1002,32.3,21,Travel,0,0,50,4,45,0
1003,152.79,11,Food,0,0,55,2,61,0
1004,649.96,21,Electronics,0,0,99,1,55,0
1005,251.29,11,Grocery,0,0,41,1,56,0
1006,96.53,3,Travel,0,0,51,2,49,0
1007,0.79,10,Electronics,0,0,49,2,34,0
1008,65.89,22,Food,0,0,94,1,35,0
1009,131.17,7,Travel,1,0,35,4,68,0
1010,68.72,10,Food,0,0,79,4,40,0
1011,20.64,19,Grocery,0,0,29,2,25,0
1012,102.53,19,Food,0,0,36,1,51,0
1013,51.2,13,Food,0,0,46,3,48,0
1014,420.7,15,Travel,0,1,55,1,21,0
1015,18.81,19,Grocery,0,0,82,3,25,0
1016,8.84,13,Clothing,0,0,57,1,35,0
1017,0.93,20,Grocery,1,0,72,1,25,0
1018,69.71,16,Electronics,0,1,49,1,32,0
1019,189.35,10,Food,0,0,63,1,25,0
1020,229.83,14,Grocery,0,0,82,3,69,0
1021,105.86,9,Grocery,0,0,74,0,64,0
1022,202.16,5,Travel,0,1,73,3,40,0
1023,78.22,3,Electronics,0,1,25,0,39,0
1024,193.22,10,Grocery,0,0,49,1,49,0
1025,7.27,13,Electronics,0,0,64,2,42,0
1026,86.88,23,Clothing,0,0,57,1,53,0
1027,274.34,14,Electronics,0,0,51,3,37,0
1028,284.84,13,Travel,0,0,44,0,50,0
1029,220.79,11,Food,0,0,81,3,41,0
1030,40.06,9,Clothing,0,0,68,4,25,0
1031,49.79,12,Electronics,0,0,79,1,53,0
1032,972.01,9,Food,0,0,99,2,46,0
1033,19.13,9,Travel,0,0,25,2,45,0
1034,34.94,17,Food,0,0,67,5,47,0
1035,24.42,5,Grocery,1,0,57,2,25,0
1036,69.6,9,Clothing,0,0,85,2,66,0
1037,41.37,6,Food,0,0,81,2,66,0
1038,120.72,12,Travel,0,0,59,2,34,0
1039,113.32,17,Grocery,1,0,64,3,51,0
1040,406.37,14,Food,0,0,82,0,49,0
1041,6.2,10,Clothing,0,0,76,0,31,0
1042,67.59,18,Clothing,0,0,98,1,62,0
1043,159.19,17,Clothing,0,1,67,2,69,0
1044,162.77,11,Electronics,0,0,55,1,34,0
1045,114.7,22,Electronics,0,0,44,4,44,0
1046,296.48,14,Clothing,1,0,66,2,40,0
1047,11.36,14,Clothing,0,0,43,3,61,0
1048,296.31,3,Electronics,0,0,64,3,64,0
1049,119.7,0,Food,0,0,96,0,22,0
1050,25.18,12,Grocery,0,0,81,2,18,0
1051,380.28,18,Electronics,0,1,34,0,43,0
1052,183.68,13,Clothing,0,1,25,2,50,0
1053,31.31,18,Food,0,0,28,1,38,0
1054,6.0,8,Food,0,0,50,3,46,0
1055,26.67,12,Electronics,0,0,55,2,46,0
1056,164.55,11,Electronics,0,0,84,3,38,0
1057,8.56,2,Electronics,0,0,34,3,38,1
1058,34.64,0,Travel,0,0,78,1,50,0
1059,44.86,23,Electronics,0,0,73,2,43,0
1060,4.46,19,Grocery,0,0,50,3,45,0
1061,225.03,18,Food,0,0,50,0,42,0
1062,291.51,20,Clothing,1,0,48,3,63,0
1063,279.44,8,Clothing,0,0,90,3,49,0
1064,23.93,17,Electronics,0,0,49,5,38,0
1065,409.6,8,Clothing,1,0,32,2,50,0
1066,195.6,12,Grocery,0,0,58,3,43,0
1067,399.43,0,Grocery,0,0,93,4,52,0
1068,103.92,10,Food,1,0,60,2,54,0
1069,7.67,3,Grocery,1,1,25,8,27,1
1070,100.71,1,Food,0,0,60,1,54,0
1071,269.13,3,Electronics,0,0,35,3,66,0
1072,17.17,11,Grocery,0,0,72,1,47,0
1073,129.01,6,Grocery,0,0,82,2,55,0
1074,317.39,14,Clothing,0,0,58,1,43,0
1075,310.88,23,Clothing,0,0,77,1,45,0
1076,548.18,7,Electronics,0,0,25,2,45,0
1077,210.09,9,Food,1,0,94,3,40,0
1078,40.84,16,Travel,0,0,64,0,41,0
1079,3.59,7,Clothing,0,0,48,4,36,0
1080,114.46,6,Travel,0,0,54,0,58,0
1081,126.4,8,Travel,0,0,99,0,41,0
1082,48.18,17,Clothing,0,0,66,1,53,0
1083,23.35,0,Clothing,0,0,69,1,44,0
1084,154.71,5,Grocery,0,0,63,1,31,0
1085,253.35,22,Clothing,0,0,51,2,29,0
1086,873.86,0,Electronics,0,0,33,1,63,0
1087,248.98,10,Food,0,0,77,4,31,0
1088,276.69,22,Clothing,0,0,55,4,27,0
1089,168.02,23,Food,0,0,60,2,52,0
1090,747.46,17,Clothing,0,0,83,0,18,0
1091,179.1,19,Grocery,1,0,77,4,26,0
1092,345.04,5,Travel,0,0,53,3,33,0
1093,511.05,5,Clothing,0,0,72,2,63,0
1094,465.89,23,Electronics,0,0,76,2,47,0
1095,84.21,9,Electronics,0,0,47,1,67,0
1096,14.36,0,Food,0,0,53,3,53,0
1097,33.07,14,Grocery,0,0,68,4,46,0
1098,10.7,10,Grocery,0,0,77,3,57,0
1099,19.53,12,Food,0,0,70,1,60,0
1100,35.79,0,Grocery,0,0,70,2,69,0
1101,73.14,0,Grocery,0,0,53,1,22,0
1102,137.5,13,Food,0,0,43,1,26,0
1103,218.06,9,Grocery,1,0,72,1,37,0
1104,41.54,8,Clothing,0,0,48,0,68,0
1105,195.73,14,Grocery,0,0,53,0,47,0
1106,213.6,6,Electronics,0,0,25,1,36,0
1107,143.39,9,Food,0,0,50,1,59,0
1108,410.17,8,Grocery,0,0,53,1,32,0
1109,20.63,17,Electronics,0,1,42,1,69,0
1110,34.18,0,Grocery,0,0,44,1,51,0
1111,98.15,7,Food,0,0,63,0,58,0
1112,23.76,19,Grocery,0,0,72,1,45,0
1113,146.47,5,Electronics,0,0,73,0,35,0
1114,89.1,12,Grocery,0,1,74,0,51,0
1115,58.72,23,Electronics,1,0,82,6,47,0
1116,32.67,12,Clothing,0,0,87,1,45,0
1117,71.62,23,Food,1,0,58,1,35,0
1118,164.18,21,Travel,0,0,53,1,69,0
1119,150.35,7,Electronics,0,0,77,1,43,0
1120,31.33,2,Travel,0,0,33,4,35,0
1121,23.4,7,Clothing,0,0,60,0,49,0
1122,4.74,14,Grocery,0,0,45,0,63,0
1123,2.19,14,Grocery,0,0,46,1,69,0
1124,20.53,0,Grocery,1,1,48,2,54,1
1125,371.47,16,Grocery,0,0,51,2,18,0
1126,8.09,5,Food,0,1,76,2,50,0
1127,230.36,6,Electronics,0,0,99,0,64,0
1128,360.41,15,Electronics,0,0,77,0,18,0
1129,18.09,23,Clothing,0,0,25,2,47,0
1130,100.51,4,Electronics,0,0,57,3,54,0
1131,574.76,11,Electronics,0,0,49,3,49,0
1132,315.0,9,Clothing,1,0,41,2,31,0
1133,117.96,12,Clothing,0,0,58,4,57,0
